seqID	seq	qual	length
SRR4420340.3527			543
SRR4420340.3528			595
SRR4420340.3529			564
SRR4420340.3530			538
SRR4420340.3531			553
SRR4420340.3532			546
SRR4420340.3533			579
SRR4420340.3534			553
SRR4420340.3535			534
SRR4420340.3536			584
SRR4420340.3537			542
SRR4420340.3538			555
SRR4420340.3539			552
SRR4420340.3540			529
SRR4420340.3541			547
SRR4420340.3542			511
SRR4420340.3543			411
SRR4420340.3544			532
SRR4420340.3545			562
SRR4420340.3546			551
SRR4420340.3547			562
SRR4420340.3548			592
SRR4420340.3549			541
SRR4420340.3550			572
SRR4420340.3551			588
SRR4420340.3552			567
SRR4420340.3553			556
SRR4420340.3554			576
SRR4420340.3555			561
SRR4420340.3556			576
SRR4420340.3557			573
SRR4420340.3558			556
SRR4420340.3559			540
SRR4420340.3560			550
SRR4420340.3561			530
SRR4420340.3562			590
SRR4420340.3563			577
SRR4420340.3564			555
SRR4420340.3565			551
SRR4420340.3566			541
SRR4420340.3567			571
SRR4420340.3568			548
SRR4420340.3569			541
SRR4420340.3570			586
SRR4420340.3571			555
SRR4420340.3572			567
SRR4420340.3573			536
SRR4420340.3574			564
SRR4420340.3575			523
SRR4420340.3576			590
SRR4420340.3577			566
SRR4420340.3578			552
SRR4420340.3579			582
SRR4420340.3580			579
SRR4420340.3581			534
SRR4420340.3582			534
SRR4420340.3583			556
SRR4420340.3584			565
SRR4420340.3585			564
SRR4420340.3586			548
SRR4420340.3587			568
SRR4420340.3588			578
SRR4420340.3589			568
SRR4420340.3590			564
SRR4420340.3591			567
SRR4420340.3592			563
SRR4420340.3593			550
SRR4420340.3594			570
SRR4420340.3595			597
SRR4420340.3596			588
SRR4420340.3597			526
SRR4420340.3598			568
SRR4420340.3599			606
SRR4420340.3600			569
SRR4420340.3601			555
SRR4420340.3602			593
SRR4420340.3603			557
SRR4420340.3604			553
SRR4420340.3605			581
SRR4420340.3606			574
SRR4420340.3607			593
SRR4420340.3608			577
SRR4420340.3609			592
SRR4420340.3610			574
SRR4420340.3611			568
SRR4420340.3612			579
SRR4420340.3613			527
SRR4420340.3614			552
SRR4420340.3615			570
SRR4420340.3616			549
SRR4420340.3617			478
SRR4420340.3618			574
SRR4420340.3619			535
SRR4420340.3620			568
SRR4420340.3621			570
SRR4420340.3622			564
SRR4420340.3623			548
SRR4420340.3624			528
SRR4420340.3625			548
SRR4420340.3626			554
SRR4420340.3627			552
SRR4420340.3628			579
SRR4420340.3629			590
SRR4420340.3630			586
SRR4420340.3631			571
SRR4420340.3632			590
SRR4420340.3633			531
SRR4420340.3634			511
SRR4420340.3635			599
SRR4420340.3636			552
SRR4420340.3637			4119
SRR4420340.3638			563
SRR4420340.3639			532
SRR4420340.3640			567
SRR4420340.3641			570
SRR4420340.3642			571
SRR4420340.3643			532
SRR4420340.3644			567
SRR4420340.3645			553
SRR4420340.3646			552
SRR4420340.3647			579
SRR4420340.3648			535
SRR4420340.3649			580
SRR4420340.3650			569
SRR4420340.3651			566
SRR4420340.3652			550
SRR4420340.3653			537
SRR4420340.3654			559
SRR4420340.3655			540
SRR4420340.3656			602
SRR4420340.3657			567
SRR4420340.3658			560
SRR4420340.3659			551
SRR4420340.3660			913
SRR4420340.3661			597
SRR4420340.3662			569
SRR4420340.3663			580
SRR4420340.3664			573
SRR4420340.3665			566
SRR4420340.3666			575
SRR4420340.3667			571
SRR4420340.3668			551
SRR4420340.3669			553
SRR4420340.3670			561
SRR4420340.3671			556
SRR4420340.3672			536
SRR4420340.3673			554
SRR4420340.3674			559
SRR4420340.3675			538
SRR4420340.3676			565
SRR4420340.3677			578
SRR4420340.3678			553
SRR4420340.3679			579
SRR4420340.3680			561
SRR4420340.3681			542
SRR4420340.3682			571
SRR4420340.3683			549
SRR4420340.3684			565
SRR4420340.3685			575
SRR4420340.3686			569
SRR4420340.3687			566
SRR4420340.3688			570
SRR4420340.3689			544
SRR4420340.3690			556
SRR4420340.3691			571
SRR4420340.3692			546
SRR4420340.3693			571
SRR4420340.3694			560
SRR4420340.3695			558
SRR4420340.3696			557
SRR4420340.3697			556
SRR4420340.3698			557
SRR4420340.3699			565
SRR4420340.3700			535
SRR4420340.3701			575
SRR4420340.3702			558
SRR4420340.3703			532
SRR4420340.3704			554
SRR4420340.3705			574
SRR4420340.3706			549
SRR4420340.3707			568
SRR4420340.3708			555
SRR4420340.3709			546
SRR4420340.3710			574
SRR4420340.3711			537
SRR4420340.3712			571
SRR4420340.3713			536
SRR4420340.3714			552
SRR4420340.3715			563
SRR4420340.3716			557
SRR4420340.3717			572
SRR4420340.3718			546
SRR4420340.3719			570
SRR4420340.3720			579
SRR4420340.3721			563
SRR4420340.3722			567
SRR4420340.3723			553
SRR4420340.3724			547
SRR4420340.3725			547
SRR4420340.3726			579
SRR4420340.3727			572
SRR4420340.3728			563
SRR4420340.3729			495
SRR4420340.3730			553
SRR4420340.3731			568
SRR4420340.3732			548
SRR4420340.3733			589
SRR4420340.3734			547
SRR4420340.3735			586
SRR4420340.3736			564
SRR4420340.3737			553
SRR4420340.3738			550
SRR4420340.3739			572
SRR4420340.3740			539
SRR4420340.3741			558
SRR4420340.3742			576
SRR4420340.3743			564
SRR4420340.3744			551
SRR4420340.3745			583
SRR4420340.3746			578
SRR4420340.3747			559
SRR4420340.3748			531
SRR4420340.3749			549
SRR4420340.3750			567
SRR4420340.3751			559
SRR4420340.3752			524
SRR4420340.3753			552
SRR4420340.3754			563
SRR4420340.3755			568
SRR4420340.3756			577
SRR4420340.3757			567
SRR4420340.3758			580
SRR4420340.3759			561
SRR4420340.3760			590
SRR4420340.3761			557
SRR4420340.3762			551
SRR4420340.3763			532
SRR4420340.3764			580
SRR4420340.3765			569
SRR4420340.3766			570
SRR4420340.3767			557
SRR4420340.3768			552
SRR4420340.3769			568
SRR4420340.3770			580
SRR4420340.3771			582
SRR4420340.3772			568
SRR4420340.3773			553
SRR4420340.3774			544
SRR4420340.3775			580
SRR4420340.3776			570
SRR4420340.3777			556
SRR4420340.3778			555
SRR4420340.3779			558
SRR4420340.3780			543
SRR4420340.3781			573
SRR4420340.3782			571
SRR4420340.3783			571
SRR4420340.3784			563
SRR4420340.3785			504
SRR4420340.3786			561
SRR4420340.3787			555
SRR4420340.3788			573
SRR4420340.3789			583
SRR4420340.3790			536
SRR4420340.3791			554
SRR4420340.3792			564
SRR4420340.3793			572
SRR4420340.3794			569
SRR4420340.3795			572
SRR4420340.3796			583
SRR4420340.3797			572
SRR4420340.3798			569
SRR4420340.3799			566
SRR4420340.3800			561
SRR4420340.3801			563
SRR4420340.3802			577
SRR4420340.3803			571
SRR4420340.3804			570
SRR4420340.3805			566
SRR4420340.3806			552
SRR4420340.3807			590
SRR4420340.3808			550
SRR4420340.3809			556
SRR4420340.3810			577
SRR4420340.3811			569
SRR4420340.3812			561
SRR4420340.3813			599
SRR4420340.3814			533
SRR4420340.3815			567
SRR4420340.3816			575
SRR4420340.3817			576
SRR4420340.3818			542
SRR4420340.3819			546
SRR4420340.3820			557
SRR4420340.3821			581
SRR4420340.3822			538
SRR4420340.3823			540
SRR4420340.3824			537
SRR4420340.3825			541
SRR4420340.3826			554
SRR4420340.3827			542
SRR4420340.3828			548
SRR4420340.3829			578
SRR4420340.3830			599
SRR4420340.3831			564
SRR4420340.3832			553
SRR4420340.3833			556
SRR4420340.3834			554
SRR4420340.3835			568
SRR4420340.3836			576
SRR4420340.3837			561
SRR4420340.3838			551
SRR4420340.3839			568
SRR4420340.3840			583
SRR4420340.3841			549
SRR4420340.3842			610
SRR4420340.3843			557
SRR4420340.3844			547
SRR4420340.3845			542
SRR4420340.3846			546
SRR4420340.3847			538
SRR4420340.3848			564
SRR4420340.3849			555
SRR4420340.3850			555
SRR4420340.3851			547
SRR4420340.3852			558
SRR4420340.3853			558
SRR4420340.3854			559
SRR4420340.3855			579
SRR4420340.3856			558
SRR4420340.3857			584
SRR4420340.3858			558
SRR4420340.3859			582
SRR4420340.3860			562
SRR4420340.3861			527
SRR4420340.3862			547
SRR4420340.3863			583
SRR4420340.3864			579
SRR4420340.3865			567
SRR4420340.3866			568
SRR4420340.3867			568
SRR4420340.3868			561
SRR4420340.3869			586
SRR4420340.3870			572
SRR4420340.3871			584
SRR4420340.3872			545
SRR4420340.3873			544
SRR4420340.3874			558
SRR4420340.3875			549
SRR4420340.3876			550
SRR4420340.3877			586
SRR4420340.3878			563
SRR4420340.3879			540
SRR4420340.3880			588
SRR4420340.3881			564
SRR4420340.3882			568
SRR4420340.3883			557
SRR4420340.3884			574
SRR4420340.3885			552
SRR4420340.3886			598
SRR4420340.3887			573
SRR4420340.3888			573
SRR4420340.3889			536
SRR4420340.3890			541
SRR4420340.3891			553
SRR4420340.3892			565
SRR4420340.3893			543
SRR4420340.3894			547
SRR4420340.3895			564
SRR4420340.3896			559
SRR4420340.3897			534
SRR4420340.3898			549
SRR4420340.3899			541
SRR4420340.3900			566
SRR4420340.3901			576
SRR4420340.3902			546
SRR4420340.3903			545
SRR4420340.3904			571
SRR4420340.3905			542
SRR4420340.3906			524
SRR4420340.3907			561
SRR4420340.3908			547
SRR4420340.3909			554
SRR4420340.3910			550
SRR4420340.3911			568
SRR4420340.3912			585
SRR4420340.3913			562
SRR4420340.3914			556
SRR4420340.3915			554
SRR4420340.3916			553
SRR4420340.3917			571
SRR4420340.3918			559
SRR4420340.3919			523
SRR4420340.3920			558
SRR4420340.3921			565
SRR4420340.3922			538
SRR4420340.3923			574
SRR4420340.3924			589
SRR4420340.3925			530
SRR4420340.3926			553
SRR4420340.3927			553
SRR4420340.3928			567
SRR4420340.3929			560
SRR4420340.3930			544
SRR4420340.3931			556
SRR4420340.3932			573
SRR4420340.3933			545
SRR4420340.3934			557
SRR4420340.3935			566
SRR4420340.3936			552
SRR4420340.3937			570
SRR4420340.3938			531
SRR4420340.3939			543
SRR4420340.3940			570
SRR4420340.3941			573
SRR4420340.3942			578
SRR4420340.3943			548
SRR4420340.3944			536
SRR4420340.3945			536
SRR4420340.3946			553
SRR4420340.3947			571
SRR4420340.3948			524
SRR4420340.3949			540
SRR4420340.3950			544
SRR4420340.3951			560
SRR4420340.3952			544
SRR4420340.3953			574
SRR4420340.3954			550
SRR4420340.3955			583
SRR4420340.3956			546
SRR4420340.3957			562
SRR4420340.3958			563
SRR4420340.3959			542
SRR4420340.3960			575
SRR4420340.3961			555
SRR4420340.3962			539
SRR4420340.3963			541
SRR4420340.3964			544
SRR4420340.3965			559
SRR4420340.3966			580
SRR4420340.3967			548
SRR4420340.3968			588
SRR4420340.3969			550
SRR4420340.3970			556
SRR4420340.3971			592
SRR4420340.3972			546
SRR4420340.3973			556
SRR4420340.3974			543
SRR4420340.3975			550
SRR4420340.3976			561
SRR4420340.3977			571
SRR4420340.3978			558
SRR4420340.3979			562
SRR4420340.3980			578
SRR4420340.3981			584
SRR4420340.3982			574
SRR4420340.3983			558
SRR4420340.3984			588
SRR4420340.3985			554
SRR4420340.3986			545
SRR4420340.3987			572
SRR4420340.3988			567
SRR4420340.3989			561
SRR4420340.3990			567
SRR4420340.3991			528
SRR4420340.3992			558
SRR4420340.3993			542
SRR4420340.3994			570
SRR4420340.3995			564
SRR4420340.3996			563
SRR4420340.3997			561
SRR4420340.3998			577
SRR4420340.3999			569
SRR4420340.4000			554
SRR4420340.4001			574
SRR4420340.4002			537
SRR4420340.4003			569
SRR4420340.4004			562
SRR4420340.4005			541
SRR4420340.4006			564
SRR4420340.4007			545
SRR4420340.4008			545
SRR4420340.4009			536
SRR4420340.4010			533
SRR4420340.4011			594
SRR4420340.4012			537
SRR4420340.4013			559
SRR4420340.4014			565
SRR4420340.4015			564
SRR4420340.4016			552
SRR4420340.4017			537
SRR4420340.4018			563
SRR4420340.4019			558
SRR4420340.4020			545
SRR4420340.4021			578
SRR4420340.4022			560
SRR4420340.4023			563
SRR4420340.4024			544
SRR4420340.4025			558
SRR4420340.4026			583
SRR4420340.4027			561
SRR4420340.4028			553
SRR4420340.4029			543
SRR4420340.4030			539
SRR4420340.4031			574
SRR4420340.4032			584
SRR4420340.4033			572
SRR4420340.4034			564
SRR4420340.4035			561
SRR4420340.4036			561
SRR4420340.4037			539
SRR4420340.4038			548
SRR4420340.4039			553
SRR4420340.4040			558
SRR4420340.4041			568
SRR4420340.4042			569
SRR4420340.4043			571
SRR4420340.4044			564
SRR4420340.4045			576
SRR4420340.4046			552
SRR4420340.4047			534
SRR4420340.4048			584
SRR4420340.4049			576
SRR4420340.4050			540
SRR4420340.4051			560
SRR4420340.4052			564
SRR4420340.4053			586
SRR4420340.4054			545
SRR4420340.4055			568
SRR4420340.4056			557
SRR4420340.4057			572
SRR4420340.4058			554
SRR4420340.4059			576
SRR4420340.4060			562
SRR4420340.4061			558
SRR4420340.4062			536
SRR4420340.4063			548
SRR4420340.4064			578
SRR4420340.4065			567
SRR4420340.4066			561
SRR4420340.4067			548
SRR4420340.4068			559
SRR4420340.4069			578
SRR4420340.4070			543
SRR4420340.4071			563
SRR4420340.4072			541
SRR4420340.4073			563
SRR4420340.4074			563
SRR4420340.4075			552
SRR4420340.4076			554
SRR4420340.4077			560
SRR4420340.4078			568
SRR4420340.4079			587
SRR4420340.4080			550
SRR4420340.4081			582
SRR4420340.4082			557
SRR4420340.4083			556
SRR4420340.4084			547
SRR4420340.4085			580
SRR4420340.4086			545
SRR4420340.4087			553
SRR4420340.4088			562
SRR4420340.4089			560
SRR4420340.4090			570
SRR4420340.4091			565
SRR4420340.4092			557
SRR4420340.4093			557
SRR4420340.4094			558
SRR4420340.4095			584
SRR4420340.4096			558
SRR4420340.4097			564
SRR4420340.4098			556
SRR4420340.4099			579
SRR4420340.4100			540
SRR4420340.4101			547
SRR4420340.4102			574
SRR4420340.4103			538
SRR4420340.4104			547
SRR4420340.4105			575
SRR4420340.4106			569
SRR4420340.4107			562
SRR4420340.4108			568
SRR4420340.4109			563
SRR4420340.4110			568
SRR4420340.4111			559
SRR4420340.4112			575
SRR4420340.4113			557
SRR4420340.4114			565
SRR4420340.4115			534
SRR4420340.4116			569
SRR4420340.4117			582
SRR4420340.4118			560
SRR4420340.4119			545
SRR4420340.4120			577
SRR4420340.4121			592
SRR4420340.4122			553
SRR4420340.4123			567
SRR4420340.4124			567
SRR4420340.4125			554
SRR4420340.4126			546
SRR4420340.4127			559
SRR4420340.4128			519
SRR4420340.4129			534
SRR4420340.4130			545
SRR4420340.4131			578
SRR4420340.4132			563
SRR4420340.4133			561
SRR4420340.4134			557
SRR4420340.4135			561
SRR4420340.4136			572
SRR4420340.4137			574
SRR4420340.4138			559
SRR4420340.4139			613
SRR4420340.4140			570
SRR4420340.4141			546
SRR4420340.4142			561
SRR4420340.4143			572
SRR4420340.4144			563
SRR4420340.4145			586
SRR4420340.4146			564
SRR4420340.4147			553
SRR4420340.4148			583
SRR4420340.4149			564
SRR4420340.4150			563
SRR4420340.4151			572
SRR4420340.4152			585
SRR4420340.4153			564
SRR4420340.4154			515
SRR4420340.4155			555
SRR4420340.4156			566
SRR4420340.4157			562
SRR4420340.4158			550
SRR4420340.4159			573
SRR4420340.4160			565
SRR4420340.4161			577
SRR4420340.4162			551
SRR4420340.4163			553
SRR4420340.4164			602
SRR4420340.4165			561
SRR4420340.4166			575
SRR4420340.4167			540
SRR4420340.4168			566
SRR4420340.4169			552
SRR4420340.4170			572
SRR4420340.4171			579
SRR4420340.4172			567
SRR4420340.4173			577
SRR4420340.4174			552
SRR4420340.4175			565
SRR4420340.4176			583
SRR4420340.4177			538
SRR4420340.4178			546
SRR4420340.4179			569
SRR4420340.4180			542
SRR4420340.4181			566
SRR4420340.4182			559
SRR4420340.4183			568
SRR4420340.4184			598
SRR4420340.4185			523
SRR4420340.4186			562
SRR4420340.4187			553
SRR4420340.4188			535
SRR4420340.4189			541
SRR4420340.4190			549
SRR4420340.4191			556
SRR4420340.4192			555
SRR4420340.4193			579
SRR4420340.4194			583
SRR4420340.4195			551
SRR4420340.4196			585
SRR4420340.4197			576
SRR4420340.4198			565
SRR4420340.4199			530
SRR4420340.4200			567
SRR4420340.4201			538
SRR4420340.4202			554
SRR4420340.4203			533
SRR4420340.4204			560
SRR4420340.4205			561
SRR4420340.4206			544
SRR4420340.4207			553
SRR4420340.4208			586
SRR4420340.4209			579
SRR4420340.4210			555
SRR4420340.4211			559
SRR4420340.4212			526
SRR4420340.4213			549
SRR4420340.4214			562
SRR4420340.4215			575
SRR4420340.4216			574
SRR4420340.4217			548
SRR4420340.4218			577
SRR4420340.4219			548
SRR4420340.4220			554
SRR4420340.4221			552
SRR4420340.4222			587
SRR4420340.4223			575
SRR4420340.4224			553
SRR4420340.4225			550
SRR4420340.4226			568
SRR4420340.4227			576
SRR4420340.4228			545
SRR4420340.4229			555
SRR4420340.4230			557
SRR4420340.4231			565
SRR4420340.4232			553
SRR4420340.4233			592
SRR4420340.4234			551
SRR4420340.4235			564
SRR4420340.4236			557
SRR4420340.4237			570
SRR4420340.4238			546
SRR4420340.4239			576
SRR4420340.4240			576
SRR4420340.4241			561
SRR4420340.4242			613
SRR4420340.4243			540
SRR4420340.4244			585
SRR4420340.4245			550
SRR4420340.4246			582
SRR4420340.4247			570
SRR4420340.4248			575
SRR4420340.4249			566
SRR4420340.4250			565
SRR4420340.4251			556
SRR4420340.4252			561
SRR4420340.4253			548
SRR4420340.4254			571
SRR4420340.4255			551
SRR4420340.4256			562
SRR4420340.4257			547
SRR4420340.4258			556
SRR4420340.4259			556
SRR4420340.4260			568
SRR4420340.4261			554
SRR4420340.4262			561
SRR4420340.4263			555
SRR4420340.4264			564
SRR4420340.4265			570
SRR4420340.4266			563
SRR4420340.4267			554
SRR4420340.4268			549
SRR4420340.4269			568
SRR4420340.4270			591
SRR4420340.4271			561
SRR4420340.4272			568
SRR4420340.4273			586
SRR4420340.4274			565
SRR4420340.4275			603
SRR4420340.4276			578
SRR4420340.4277			555
SRR4420340.4278			581
SRR4420340.4279			589
SRR4420340.4280			557
SRR4420340.4281			579
SRR4420340.4282			578
SRR4420340.4283			543
SRR4420340.4284			570
SRR4420340.4285			573
SRR4420340.4286			562
SRR4420340.4287			572
SRR4420340.4288			550
SRR4420340.4289			538
SRR4420340.4290			550
SRR4420340.4291			554
SRR4420340.4292			558
SRR4420340.4293			553
SRR4420340.4294			573
SRR4420340.4295			567
SRR4420340.4296			604
SRR4420340.4297			554
SRR4420340.4298			580
SRR4420340.4299			552
SRR4420340.4300			575
SRR4420340.4301			555
SRR4420340.4302			577
SRR4420340.4303			565
SRR4420340.4304			565
SRR4420340.4305			528
SRR4420340.4306			553
SRR4420340.4307			528
SRR4420340.4308			551
SRR4420340.4309			589
SRR4420340.4310			578
SRR4420340.4311			550
SRR4420340.4312			546
SRR4420340.4313			567
SRR4420340.4314			557
SRR4420340.4315			568
SRR4420340.4316			589
SRR4420340.4317			573
SRR4420340.4318			591
SRR4420340.4319			558
SRR4420340.4320			537
SRR4420340.4321			554
SRR4420340.4322			563
SRR4420340.4323			560
SRR4420340.4324			535
SRR4420340.4325			523
SRR4420340.4326			546
SRR4420340.4327			572
SRR4420340.4328			563
SRR4420340.4329			547
SRR4420340.4330			555
SRR4420340.4331			571
SRR4420340.4332			557
SRR4420340.4333			545
SRR4420340.4334			568
SRR4420340.4335			571
SRR4420340.4336			575
SRR4420340.4337			534
SRR4420340.4338			532
SRR4420340.4339			539
SRR4420340.4340			557
SRR4420340.4341			548
SRR4420340.4342			564
SRR4420340.4343			536
SRR4420340.4344			512
SRR4420340.4345			566
SRR4420340.4346			584
SRR4420340.4347			543
SRR4420340.4348			553
SRR4420340.4349			537
SRR4420340.4350			544
SRR4420340.4351			555
SRR4420340.4352			564
SRR4420340.4353			555
SRR4420340.4354			559
SRR4420340.4355			566
SRR4420340.4356			559
SRR4420340.4357			565
SRR4420340.4358			556
SRR4420340.4359			555
SRR4420340.4360			558
SRR4420340.4361			575
SRR4420340.4362			550
SRR4420340.4363			569
SRR4420340.4364			573
SRR4420340.4365			580
SRR4420340.4366			584
SRR4420340.4367			576
SRR4420340.4368			545
SRR4420340.4369			562
SRR4420340.4370			524
SRR4420340.4371			581
SRR4420340.4372			581
SRR4420340.4373			542
SRR4420340.4374			578
SRR4420340.4375			541
SRR4420340.4376			572
SRR4420340.4377			554
SRR4420340.4378			565
SRR4420340.4379			589
SRR4420340.4380			549
SRR4420340.4381			573
SRR4420340.4382			547
SRR4420340.4383			559
SRR4420340.4384			563
SRR4420340.4385			574
SRR4420340.4386			549
SRR4420340.4387			539
SRR4420340.4388			549
SRR4420340.4389			553
SRR4420340.4390			557
SRR4420340.4391			573
SRR4420340.4392			568
SRR4420340.4393			574
SRR4420340.4394			571
SRR4420340.4395			569
SRR4420340.4396			551
SRR4420340.4397			556
SRR4420340.4398			565
SRR4420340.4399			564
SRR4420340.4400			579
SRR4420340.4401			561
SRR4420340.4402			574
SRR4420340.4403			537
SRR4420340.4404			545
SRR4420340.4405			556
SRR4420340.4406			544
SRR4420340.4407			560
SRR4420340.4408			569
SRR4420340.4409			592
SRR4420340.4410			587
SRR4420340.4411			561
SRR4420340.4412			549
SRR4420340.4413			577
SRR4420340.4414			541
SRR4420340.4415			544
SRR4420340.4416			568
SRR4420340.4417			568
SRR4420340.4418			557
SRR4420340.4419			557
SRR4420340.4420			567
SRR4420340.4421			555
SRR4420340.4422			539
SRR4420340.4423			556
SRR4420340.4424			551
SRR4420340.4425			563
SRR4420340.4426			552
SRR4420340.4427			559
SRR4420340.4428			574
SRR4420340.4429			579
SRR4420340.4430			573
SRR4420340.4431			560
SRR4420340.4432			552
SRR4420340.4433			527
SRR4420340.4434			545
SRR4420340.4435			524
SRR4420340.4436			566
SRR4420340.4437			564
SRR4420340.4438			542
SRR4420340.4439			527
SRR4420340.4440			542
SRR4420340.4441			578
SRR4420340.4442			561
SRR4420340.4443			571
SRR4420340.4444			562
SRR4420340.4445			547
SRR4420340.4446			544
SRR4420340.4447			506
SRR4420340.4448			547
SRR4420340.4449			574
SRR4420340.4450			583
SRR4420340.4451			575
SRR4420340.4452			580
SRR4420340.4453			573
SRR4420340.4454			581
SRR4420340.4455			564
SRR4420340.4456			569
SRR4420340.4457			562
SRR4420340.4458			550
SRR4420340.4459			564
SRR4420340.4460			556
SRR4420340.4461			563
SRR4420340.4462			554
SRR4420340.4463			556
SRR4420340.4464			564
SRR4420340.4465			556
SRR4420340.4466			550
SRR4420340.4467			535
SRR4420340.4468			585
SRR4420340.4469			539
SRR4420340.4470			586
SRR4420340.4471			586
SRR4420340.4472			533
SRR4420340.4473			531
SRR4420340.4474			557
SRR4420340.4475			550
SRR4420340.4476			563
SRR4420340.4477			593
SRR4420340.4478			597
SRR4420340.4479			520
SRR4420340.4480			576
SRR4420340.4481			515
SRR4420340.4482			560
SRR4420340.4483			570
SRR4420340.4484			547
SRR4420340.4485			585
SRR4420340.4486			565
SRR4420340.4487			529
SRR4420340.4488			561
SRR4420340.4489			542
SRR4420340.4490			553
SRR4420340.4491			580
SRR4420340.4492			559
SRR4420340.4493			574
SRR4420340.4494			575
SRR4420340.4495			571
SRR4420340.4496			581
SRR4420340.4497			575
SRR4420340.4498			544
SRR4420340.4499			534
SRR4420340.4500			560
SRR4420340.4501			553
SRR4420340.4502			541
SRR4420340.4503			552
SRR4420340.4504			557
SRR4420340.4505			562
SRR4420340.4506			539
SRR4420340.4507			565
SRR4420340.4508			537
SRR4420340.4509			545
SRR4420340.4510			550
SRR4420340.4511			536
SRR4420340.4512			535
SRR4420340.4513			597
SRR4420340.4514			590
SRR4420340.4515			512
SRR4420340.4516			496
SRR4420340.4517			557
SRR4420340.4518			512
SRR4420340.4519			528
SRR4420340.4520			565
SRR4420340.4521			565
SRR4420340.4522			565
SRR4420340.4523			513
SRR4420340.4524			548
SRR4420340.4525			556
SRR4420340.4526			566
SRR4420340.4527			609
SRR4420340.4528			511
SRR4420340.4529			565
SRR4420340.4530			559
SRR4420340.4531			545
SRR4420340.4532			548
SRR4420340.4533			565
SRR4420340.4534			590
SRR4420340.4535			513
SRR4420340.4536			554
SRR4420340.4537			572
SRR4420340.4538			561
SRR4420340.4539			581
SRR4420340.4540			574
SRR4420340.4541			564
SRR4420340.4542			516
SRR4420340.4543			591
SRR4420340.4544			483
SRR4420340.4545			583
SRR4420340.4546			561
SRR4420340.4547			520
SRR4420340.4548			551
SRR4420340.4549			495
SRR4420340.4550			542
SRR4420340.4551			544
SRR4420340.4552			492
SRR4420340.4553			561
SRR4420340.4554			481
SRR4420340.4555			529
SRR4420340.4556			501
SRR4420340.4557			489
SRR4420340.4558			496
SRR4420340.4559			487
SRR4420340.4560			579
SRR4420340.4561			457
SRR4420340.4562			469
SRR4420340.4563			489
SRR4420340.4564			470
SRR4420340.4565			472
SRR4420340.4566			453
SRR4420340.4567			465
SRR4420340.4568			522
SRR4420340.4569			493
SRR4420340.4570			469
SRR4420340.4571			467
SRR4420340.4572			446
SRR4420340.4573			415
SRR4420340.4574			549
SRR4420340.4575			456
SRR4420340.4576			543
SRR4420340.4577			535
SRR4420340.4578			481
SRR4420340.4579			447
SRR4420340.4580			463
SRR4420340.4581			429
SRR4420340.4582			395
SRR4420340.4583			379
SRR4420340.4584			400
SRR4420340.4585			369
SRR4420340.4586			492
SRR4420340.4587			405
SRR4420340.4588			369
SRR4420340.4589			359
SRR4420340.4590			343
SRR4420340.4591			475
SRR4420340.4592			308
SRR4420340.4593			399
SRR4420340.4594			557
SRR4420340.4595			523
SRR4420340.4596			523
SRR4420340.4597			556
SRR4420340.4598			575
SRR4420340.4599			559
SRR4420340.4600			307
SRR4420340.4601			553
SRR4420340.4602			582
SRR4420340.4603			543
SRR4420340.4604			512
SRR4420340.4605			569
SRR4420340.4606			559
SRR4420340.4607			557
SRR4420340.4608			541
SRR4420340.4609			573
SRR4420340.4610			565
SRR4420340.4611			564
SRR4420340.4612			585
SRR4420340.4613			526
SRR4420340.4614			551
SRR4420340.4615			542
SRR4420340.4616			557
SRR4420340.4617			535
SRR4420340.4618			541
SRR4420340.4619			530
SRR4420340.4620			576
SRR4420340.4621			549
SRR4420340.4622			559
SRR4420340.4623			536
SRR4420340.4624			560
SRR4420340.4625			583
SRR4420340.4626			553
SRR4420340.4627			560
SRR4420340.4628			573
SRR4420340.4629			559
SRR4420340.4630			550
SRR4420340.4631			583
SRR4420340.4632			556
SRR4420340.4633			549
SRR4420340.4634			575
SRR4420340.4635			580
SRR4420340.4636			552
SRR4420340.4637			583
SRR4420340.4638			571
SRR4420340.4639			521
SRR4420340.4640			558
SRR4420340.4641			562
SRR4420340.4642			562
SRR4420340.4643			551
SRR4420340.4644			542
SRR4420340.4645			553
SRR4420340.4646			561
SRR4420340.4647			513
SRR4420340.4648			545
SRR4420340.4649			533
SRR4420340.4650			559
SRR4420340.4651			557
SRR4420340.4652			563
SRR4420340.4653			540
SRR4420340.4654			551
SRR4420340.4655			533
SRR4420340.4656			575
SRR4420340.4657			560
SRR4420340.4658			555
SRR4420340.4659			572
SRR4420340.4660			558
SRR4420340.4661			557
SRR4420340.4662			549
SRR4420340.4663			559
SRR4420340.4664			537
SRR4420340.4665			454
SRR4420340.4666			549
SRR4420340.4667			541
SRR4420340.4668			589
SRR4420340.4669			546
SRR4420340.4670			537
SRR4420340.4671			562
SRR4420340.4672			560
SRR4420340.4673			522
SRR4420340.4674			540
SRR4420340.4675			561
SRR4420340.4676			543
SRR4420340.4677			548
SRR4420340.4678			514
SRR4420340.4679			548
SRR4420340.4680			568
SRR4420340.4681			594
SRR4420340.4682			544
SRR4420340.4683			561
SRR4420340.4684			573
SRR4420340.4685			540
SRR4420340.4686			566
SRR4420340.4687			553
SRR4420340.4688			474
SRR4420340.4689			394
SRR4420340.4690			574
SRR4420340.4691			590
